Date Of Stop,Month,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Personal Injury,Property Damage,Fatal,Commercial License,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
7/12/2017,Jul-17,22:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE WITHOUT SEATBELT RESTRAINT,I-270N/I-370 OVERPASS,39.12281167,-77.19892833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYT,COROLLA,WHITE,Citation,22-412.3(c2),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1228116666667, -77.1989283333333)"
7/12/2017,Jul-17,22:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,I-270N/I-370 OVERPASS,39.12281167,-77.19892833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYT,COROLLA,WHITE,Citation,16-303(c),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1228116666667, -77.1989283333333)"
7/12/2017,Jul-17,22:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,I-270N/I-370 OVERPASS,39.12281167,-77.19892833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYT,COROLLA,WHITE,Citation,16-101(a),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1228116666667, -77.1989283333333)"
7/12/2017,Jul-17,22:03:00,MCP,"6th district, Gaithersburg / Montgomery Village","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",I-270N/I-370 OVERPASS,39.12281167,-77.19892833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYT,COROLLA,WHITE,Citation,16-303(h),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1228116666667, -77.1989283333333)"
7/12/2017,Jul-17,22:03:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,I-270N/I-370 OVERPASS,39.12281167,-77.19892833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYT,COROLLA,WHITE,Citation,16-112(c),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1228116666667, -77.1989283333333)"
7/12/2017,Jul-17,6:03:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,370 270,39.12145,-77.180475,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,JEEP,GC,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,M,GLEN BURNIE,MD,MD,B - Unmarked Patrol,"(39.12145, -77.180475)"
7/12/2017,Jul-17,11:30:00,MCP,"1st district, Rockville",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,SHADY GROVE RD / RT 355,39.12130167,-77.17593833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,06 - Heavy Duty Truck,2008,FORD,TK,GRAY,Warning,21-202(i1),Transportation Article,No,HISPANIC,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.1213016666667, -77.1759383333333)"
7/12/2017,Jul-17,15:21:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,EB 370 @ SHADY GROVE METRO ENTRANCE,39.120755,-77.16267833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,HOND,TK,RED,Warning,21-801.1,Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,G - Marked Moving Radar (Stationary),"(39.120755, -77.1626783333333)"
7/12/2017,Jul-17,6:19:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 64 MPH IN A POSTED 55 MPH ZONE,I270 NB FROM EXIT 8 TO EXIT 10,39.119355,-77.19637167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DE,02 - Automobile,2014,LEXUS,IS250,WHITE,Citation,21-801.1,Transportation Article,No,WHITE,F,DAGSBORO,DE,DE,A - Marked Patrol,"(39.119355, -77.1963716666667)"
7/12/2017,Jul-17,22:13:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,NEW HAMPSHIRE AVE AND SPENSERVILLE ROAD,39.11882,-76.97775,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,ACUR,4S,SILVER,Warning,21-801.1,Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.11882, -76.97775)"
7/12/2017,Jul-17,6:38:00,MCP,"4th district, Wheaton",STOP LIGHTS (*),NORBECK RD @ NORWOOD RD,39.11858167,-77.02308667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,LEXUS,SC400,"GREEN, DK",ESERO,64*,,No,HISPANIC,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.1185816666667, -77.0230866666667)"
7/12/2017,Jul-17,22:21:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,NEW HAMPSHIRE AVE AND SPENSERVILLE ROAD,39.11809167,-76.98967333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,CHEVY,COBALT,RED,Warning,22-204(f),Transportation Article,No,WHITE,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1180916666667, -76.9896733333333)"
7/12/2017,Jul-17,22:21:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,NEW HAMPSHIRE AVE AND SPENSERVILLE ROAD,39.11809167,-76.98967333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2009,CHEVY,COBALT,RED,Warning,13-409(b),Transportation Article,No,WHITE,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1180916666667, -76.9896733333333)"
7/12/2017,Jul-17,11:12:00,MCP,"1st district, Rockville",DRIVER READING AN ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY,FREDERICK RD / KING FARM BLV,39.114895,-77.16525667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,TOYOTA,TUNDRA,SILVER,Warning,21-1124.1(b),Transportation Article,No,HISPANIC,M,LANHAM,MD,MD,A - Marked Patrol,"(39.114895, -77.1652566666667)"
7/12/2017,Jul-17,11:12:00,MCP,"1st district, Rockville",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,FREDERICK RD / KING FARM BLV,39.114895,-77.16525667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,TOYOTA,TUNDRA,SILVER,Warning,22-412.3(b),Transportation Article,No,HISPANIC,M,LANHAM,MD,MD,A - Marked Patrol,"(39.114895, -77.1652566666667)"
7/12/2017,Jul-17,2:07:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,SHADY GROVE ROAD/I-370,39.11268667,-77.18660333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2017,CHRY,PACIFICA,BLACK,Warning,21-201(a1),Transportation Article,No,WHITE,M,GERMANTOWN,TN,TN,A - Marked Patrol,"(39.1126866666667, -77.1866033333333)"
7/12/2017,Jul-17,22:54:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,15617 NEW HAMPSHIRE AVE,39.11262333,-76.99440167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,HIGHLANDER,SILVER,Warning,13-409(b),Transportation Article,No,OTHER,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1126233333333, -76.9944016666667)"
7/12/2017,Jul-17,22:54:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,15617 NEW HAMPSHIRE AVE,39.11262333,-76.99440167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,HIGHLANDER,SILVER,Warning,22-226(a),Transportation Article,No,OTHER,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1126233333333, -76.9944016666667)"
7/12/2017,Jul-17,22:54:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,15617 NEW HAMPSHIRE AVE,39.11262333,-76.99440167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,TOYOTA,HIGHLANDER,SILVER,Warning,22-204(f),Transportation Article,No,OTHER,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1126233333333, -76.9944016666667)"
7/12/2017,Jul-17,0:47:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,EB SANDY SPRING RD @ OLD COLUMBIA PIK,39.10770833,-76.93750667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2012,MAZDA,5,BLACK,Warning,13-401(h),Transportation Article,No,OTHER,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.1077083333333, -76.9375066666667)"
7/12/2017,Jul-17,23:14:00,MCP,"4th district, Wheaton",FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,NEW HAMPSHIRE AVE AND BRIGSS CHANEY ROAD,39.10531833,-76.990125,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1998,NISS,4S,RED,Warning,21-301(a),Transportation Article,No,OTHER,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.1053183333333, -76.990125)"
7/12/2017,Jul-17,23:34:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,NEW HAMPSHIRE AVE AND BRIGSS CHANEY ROAD,39.10487833,-76.98916167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,01 - Motorcycle,2016,HYUNDAY,SIENNA,BLUE,Citation,21-202(h1),Transportation Article,No,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,"(39.1048783333333, -76.9891616666667)"
7/12/2017,Jul-17,23:34:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NEW HAMPSHIRE AVE AND BRIGSS CHANEY ROAD,39.10487833,-76.98916167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,01 - Motorcycle,2016,HYUNDAY,SIENNA,BLUE,Citation,21-201(a1),Transportation Article,No,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,"(39.1048783333333, -76.9891616666667)"
7/12/2017,Jul-17,23:34:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,NEW HAMPSHIRE AVE AND BRIGSS CHANEY ROAD,39.10487833,-76.98916167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,01 - Motorcycle,2016,HYUNDAY,SIENNA,BLUE,Warning,21-801.1,Transportation Article,No,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,"(39.1048783333333, -76.9891616666667)"
7/12/2017,Jul-17,23:34:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,NEW HAMPSHIRE AVE AND BRIGSS CHANEY ROAD,39.10487833,-76.98916167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,01 - Motorcycle,2016,HYUNDAY,SIENNA,BLUE,Warning,21-707(a),Transportation Article,No,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,"(39.1048783333333, -76.9891616666667)"
7/12/2017,Jul-17,23:34:00,MCP,"4th district, Wheaton",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,NEW HAMPSHIRE AVE AND BRIGSS CHANEY ROAD,39.10487833,-76.98916167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,01 - Motorcycle,2016,HYUNDAY,SIENNA,BLUE,Warning,16-116(a),Transportation Article,No,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,"(39.1048783333333, -76.9891616666667)"
7/12/2017,Jul-17,22:17:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,DARNESTOWN RD @ CHERRY GROVE DR,39.10442167,-77.229985,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,BMW,SUV,SILVER,Warning,21-801.1,Transportation Article,No,OTHER,M,POTOMAC,MD,MD,E - Marked Stationary Radar,"(39.1044216666667, -77.229985)"
7/12/2017,Jul-17,14:48:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,KEY WEST AVE / GREAT SENECA HWY,39.10441167,-77.20356,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,TOYT,4S,BLACK,Warning,21-1124.2(d2),Transportation Article,No,OTHER,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1044116666667, -77.20356)"
7/12/2017,Jul-17,19:28:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY TAB ON PLATES OF VEH. AS REQUIRED BY ADM.,DARNESTOWN RD / GREAT SENECA HWY,39.10225833,-77.20575833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1997,FORD,MUSTANG,RED,Citation,13-410(e2),Transportation Article,No,WHITE,M,UNION BRIDGE,MD,MD,A - Marked Patrol,"(39.1022583333333, -77.2057583333333)"
7/12/2017,Jul-17,19:28:00,MCP,"4th district, Wheaton",FAILURE YIELD RIGHT OF WAY ON LEFT TURN,DARNESTOWN RD / GREAT SENECA HWY,39.10225833,-77.20575833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1997,FORD,MUSTANG,RED,Warning,21-402(a),Transportation Article,No,WHITE,M,UNION BRIDGE,MD,MD,A - Marked Patrol,"(39.1022583333333, -77.2057583333333)"
7/12/2017,Jul-17,19:28:00,MCP,"4th district, Wheaton",DRIVER SPINNING WHEELS,DARNESTOWN RD / GREAT SENECA HWY,39.10225833,-77.20575833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1997,FORD,MUSTANG,RED,Warning,21-1117(c),Transportation Article,No,WHITE,M,UNION BRIDGE,MD,MD,A - Marked Patrol,"(39.1022583333333, -77.2057583333333)"
7/12/2017,Jul-17,14:54:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,DARNESTOWN RD / MUDDY BRANCH RD,39.10207667,-77.21893667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2001,TOYT,4S,WHITE,Warning,21-1124.2(d2),Transportation Article,No,WHITE,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.1020766666667, -77.2189366666667)"
7/12/2017,Jul-17,7:07:00,MCP,"1st district, Rockville",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,W GUDE DR@RESEARCH BLVD,39.101955,-77.17675,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1992,OLDSMOBILE,4S,BLUE,Warning,21-202(h1),Transportation Article,No,WHITE,M,POOLESVILLE,MD,MD,A - Marked Patrol,"(39.101955, -77.17675)"
7/12/2017,Jul-17,10:33:00,MCP,"4th district, Wheaton",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,GOOD HOPE RD / TWIG RD,39.10132933,-76.979845,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,HOND,CRV,SILVER,Warning,22-412.3(b),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1013293333333, -76.979845)"
7/12/2017,Jul-17,8:01:00,MCP,"1st district, Rockville",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,DARNESTOWN RD @ MUDDY BRANCH RD,39.10122167,-77.216755,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,CHEVY,TK,BLACK,Citation,13-401(h),Transportation Article,No,OTHER,M,NORTH POTOMAC,MD,MD,S - License Plate Recognition,"(39.1012216666667, -77.216755)"
7/12/2017,Jul-17,8:01:00,MCP,"1st district, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,DARNESTOWN RD @ MUDDY BRANCH RD,39.10122167,-77.216755,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,CHEVY,TK,BLACK,Citation,13-409(b),Transportation Article,No,OTHER,M,NORTH POTOMAC,MD,MD,S - License Plate Recognition,"(39.1012216666667, -77.216755)"
7/12/2017,Jul-17,0:54:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO STOP AT STOP SIGN LINE,15500 BLK OLD COLUMBIA PIK,39.10054167,-76.941655,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,TOYOTA,CAMRY,GRAY,Warning,21-707(a),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1005416666667, -76.941655)"
7/12/2017,Jul-17,0:54:00,MCP,"3rd district, Silver Spring",FAILURE TO STOP WHEN ENTERING HIGHWAY,15500 BLK OLD COLUMBIA PIK,39.10054167,-76.941655,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,TOYOTA,CAMRY,GRAY,Warning,21-404(a),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1005416666667, -76.941655)"
7/12/2017,Jul-17,0:54:00,MCP,"3rd district, Silver Spring",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,15500 BLK OLD COLUMBIA PIK,39.10054167,-76.941655,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2017,TOYOTA,CAMRY,GRAY,Warning,21-604(d),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(39.1005416666667, -76.941655)"
7/12/2017,Jul-17,10:53:00,MCP,"1st district, Rockville",DRIVER FAILURE TO STOP AT STOP SIGN LINE,NOLAN DRIVE @ YEARLING DRIVE,39.09959833,-77.21180833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,MERZ,TK,BEIGE,Warning,21-707(a),Transportation Article,No,ASIAN,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0995983333333, -77.2118083333333)"
7/12/2017,Jul-17,10:53:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH,NOLAN DRIVE @ YEARLING DRIVE,39.09959833,-77.21180833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,MERZ,TK,BEIGE,Warning,21-801.1,Transportation Article,No,ASIAN,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0995983333333, -77.2118083333333)"
7/12/2017,Jul-17,22:03:00,MCP,"1st district, Rockville",DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,HUNGERFORD DR/MANNAKEE ST,39.09896667,-77.15394333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,TN,02 - Automobile,2006,FORD,F250,MAROON,Warning,23-104,Transportation Article,No,WHITE,M,MARYVILLE,TN,TN,A - Marked Patrol,"(39.0989666666667, -77.1539433333333)"
7/12/2017,Jul-17,22:03:00,MCP,"1st district, Rockville",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,HUNGERFORD DR/MANNAKEE ST,39.09896667,-77.15394333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,TN,02 - Automobile,2006,FORD,F250,MAROON,Warning,22-204(f),Transportation Article,No,WHITE,M,MARYVILLE,TN,TN,A - Marked Patrol,"(39.0989666666667, -77.1539433333333)"
7/12/2017,Jul-17,2:55:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH,NORBECK ROAD / AVERY ROAD,39.09796833,-77.1042,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1997,HOND,TK,GREEN,Warning,21-801.1,Transportation Article,No,WHITE,F,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0979683333333, -77.1042)"
7/12/2017,Jul-17,2:55:00,MCP,"1st district, Rockville",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED,NORBECK ROAD / AVERY ROAD,39.09796833,-77.1042,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,1997,HOND,TK,GREEN,Warning,21-801(a),Transportation Article,No,WHITE,F,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.0979683333333, -77.1042)"
7/12/2017,Jul-17,15:47:00,MCP,"1st district, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,TRAVILAH RD/DARNESTOWN RD,39.09639833,-77.20279,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2008,FORD,4S,SILVER,Warning,21-201(a1),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,"(39.0963983333333, -77.20279)"
7/12/2017,Jul-17,14:34:00,MCP,"4th district, Wheaton",FAILURE TO EQUIP MOTOR VEH. WITH ADEQUATE VISION OUTSIDE MIRROR,GEORGIA AVE @ BEL PRE RD,39.09521,-77.07906167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,BMW,4S,BLUE,Warning,22-403(b),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.09521, -77.0790616666667)"
